patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
fig|562.7642.peg.3251,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7642.CYAS01000039.CDS.14142.14291.rev,ybhT,562.7642,ERS085343_03167,PATRIC,K-mer Search,
fig|562.7642.peg.2255,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.7642.CYAS01000020.CDS.8707.9864.rev,acrE,562.7642,ERS085343_02210,PATRIC,K-mer Search,
fig|562.7643.peg.4702,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.7643.CYBX01000064.CDS.901.2175.rev,tetA,562.7643,ERS085408_04596,CARD,BLAT,44.0
fig|562.7643.peg.3213,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7643.CYBX01000019.CDS.11291.14785.fwd,mfd,562.7643,ERS085408_03180,CARD,BLAT,98.0
fig|562.7643.peg.298,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7643.CYBX01000002.CDS.37747.38940.fwd,acrA,562.7643,ERS085408_00291,PATRIC,K-mer Search,
fig|562.7644.peg.554,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7644.CYBS01000002.CDS.51162.51596.fwd,marR,562.7644,ERS085394_00552,PATRIC,K-mer Search,
fig|562.7644.peg.3705,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7644.CYBS01000023.CDS.11275.14769.fwd,mfd,562.7644,ERS085394_03611,CARD,BLAT,98.0
fig|562.7644.peg.3989,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7644.CYBS01000026.CDS.23037.23186.rev,ybhT,562.7644,ERS085394_03896,PATRIC,K-mer Search,
fig|562.7644.peg.303,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7644.CYBS01000001.CDS.314810.315973.rev,emrK,562.7644,ERS085394_00297,CARD,BLAT,90.0
fig|562.7644.peg.2320,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7644.CYBS01000010.CDS.139526.142630.fwd,acrF,562.7644,ERS085394_02271,PATRIC,K-mer Search,
fig|562.7644.peg.1215,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7644.CYBS01000004.CDS.125114.126862.rev,msbA,562.7644,ERS085394_01193,CARD,BLAT,100.0
fig|562.7644.peg.4907,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7644.CYBS01000061.CDS.2832.3635.fwd,neo,562.7644,ERS085394_04777,PATRIC,K-mer Search,
fig|562.7644.peg.965,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7644.CYBS01000003.CDS.173218.173631.fwd,hns,562.7644,ERS085394_00951,PATRIC,K-mer Search,
fig|562.7644.peg.4946,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.7644.CYBS01000072.CDS.631.1491.rev,bla,562.7644,ERS085394_04812,PATRIC,K-mer Search,
fig|562.7645.peg.3171,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7645.CYAD01000032.CDS.18597.19760.rev,emrK,562.7645,ERS085349_03120,CARD,BLAT,90.0
fig|562.7645.peg.1432,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.7645.CYAD01000010.CDS.110703.111077.fwd,rpsL,562.7645,ERS085349_01412,PATRIC,K-mer Search,
fig|562.7645.peg.3170,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7645.CYAD01000032.CDS.17059.18597.rev,emrB_2,562.7645,ERS085349_03119,PATRIC,K-mer Search,
fig|562.7645.peg.3099,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7645.CYAD01000031.CDS.10186.12813.fwd,gyrA,562.7645,ERS085349_03048,PATRIC,K-mer Search,
fig|562.7645.peg.3255,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7645.CYAD01000033.CDS.48415.51519.fwd,acrF,562.7645,ERS085349_03203,PATRIC,K-mer Search,
fig|562.7646.peg.4958,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7646.CYBI01000075.CDS.186.776.rev,folA,562.7646,ERS085342_04801,PATRIC,K-mer Search,
fig|562.7646.peg.742,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7646.CYBI01000004.CDS.65337.67085.rev,msbA,562.7646,ERS085342_00732,CARD,BLAT,100.0
fig|562.7646.peg.1203,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.7646.CYBI01000007.CDS.3147.3521.rev,rpsL,562.7646,ERS085342_01179,PATRIC,K-mer Search,
fig|562.7647.peg.237,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7647.CYFO01000001.CDS.252061.253599.fwd,emrB_1,562.7647,ERS139273_00241,CARD,BLAT,100.0
fig|562.7647.peg.3783,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7647.CYFO01000022.CDS.16742.16891.rev,ybhT,562.7647,ERS139273_03682,PATRIC,K-mer Search,
fig|562.7647.peg.1658,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7647.CYFO01000005.CDS.218278.218925.fwd,acrR,562.7647,ERS139273_01631,PATRIC,K-mer Search,
fig|562.7649.peg.2033,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7649.CYFI01000009.CDS.38089.39282.fwd,acrA,562.7649,ERS139267_02006,PATRIC,K-mer Search,
fig|562.7649.peg.3892,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.7649.CYFI01000026.CDS.59240.61654.fwd,gyrB,562.7649,ERS139267_03846,PATRIC,K-mer Search,
fig|562.7649.peg.6,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7649.CYFI01000001.CDS.5640.8744.rev,acrF,562.7649,ERS139267_00010,PATRIC,K-mer Search,
fig|562.7649.peg.2324,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.7649.CYFI01000011.CDS.3062.3436.rev,rpsL,562.7649,ERS139267_02292,PATRIC,K-mer Search,
fig|562.7649.peg.3476,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7649.CYFI01000021.CDS.30141.30290.rev,ybhT,562.7649,ERS139267_03436,PATRIC,K-mer Search,
fig|562.7649.peg.3920,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7649.CYFI01000027.CDS.15584.15967.rev,marA,562.7649,ERS139267_03872,PATRIC,K-mer Search,
fig|562.7652.peg.5293,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.7652.CYBW01000073.CDS.3632.4468.fwd,,562.7652,ERS085406_05115,PATRIC,K-mer Search,
fig|562.7652.peg.4889,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7652.CYBW01000044.CDS.15496.18990.fwd,mfd,562.7652,ERS085406_04766,CARD,BLAT,98.0
fig|562.7652.peg.3097,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.7652.CYBW01000015.CDS.115080.116237.fwd,acrE,562.7652,ERS085406_03006,PATRIC,K-mer Search,
fig|562.7653.peg.4477,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.7653.CYDW01000028.CDS.1906.2217.fwd,rpsJ,562.7653,ERS139229_04422,PATRIC,K-mer Search,
fig|562.7653.peg.2443,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7653.CYDW01000007.CDS.190149.190796.fwd,acrR,562.7653,ERS139229_02425,PATRIC,K-mer Search,
fig|562.7653.peg.2762,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7653.CYDW01000009.CDS.22958.23107.rev,ybhT,562.7653,ERS139229_02737,PATRIC,K-mer Search,
fig|562.7653.peg.2441,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7653.CYDW01000007.CDS.185642.188791.rev,acrB,562.7653,ERS139229_02423,PATRIC,K-mer Search,
fig|562.7653.peg.784,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7653.CYDW01000002.CDS.356961.359588.fwd,gyrA,562.7653,ERS139229_00778,PATRIC,K-mer Search,
fig|562.7653.peg.660,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7653.CYDW01000002.CDS.228469.230007.fwd,emrB_2,562.7653,ERS139229_00659,PATRIC,K-mer Search,
fig|562.7655.peg.1043,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7655.CXZP01000004.CDS.100193.100783.rev,folA,562.7655,ERS085351_01028,PATRIC,K-mer Search,
fig|562.7655.peg.1550,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7655.CXZP01000006.CDS.102491.105118.fwd,gyrA,562.7655,ERS085351_01525,PATRIC,K-mer Search,
fig|562.7655.peg.1249,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7655.CXZP01000005.CDS.37664.38827.rev,emrK,562.7655,ERS085351_01226,CARD,BLAT,90.0
fig|562.7655.peg.1248,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7655.CXZP01000005.CDS.36126.37664.rev,emrB_2,562.7655,ERS085351_01225,PATRIC,K-mer Search,
fig|562.7655.peg.645,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7655.CXZP01000002.CDS.245280.245714.rev,marR,562.7655,ERS085351_00636,PATRIC,K-mer Search,
fig|562.7656.peg.1942,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7656.CYAK01000006.CDS.218278.218925.fwd,acrR,562.7656,ERS085364_01914,PATRIC,K-mer Search,
fig|562.7656.peg.1360,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7656.CYAK01000004.CDS.201473.201886.fwd,hns,562.7656,ERS085364_01338,PATRIC,K-mer Search,
fig|562.7656.peg.1686,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.7656.CYAK01000005.CDS.242210.243691.rev,tolC,562.7656,ERS085364_01670,CARD,BLAT,100.0
fig|562.7656.peg.1539,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.7656.CYAK01000005.CDS.90940.91788.fwd,folP,562.7656,ERS085364_01523,PATRIC,K-mer Search,
fig|562.7657.peg.4674,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7657.CYCN01000053.CDS.1293.2096.rev,neo,562.7657,ERS085420_04555,PATRIC,K-mer Search,
fig|562.7657.peg.3487,efflux pump conferring antibiotic resistance,AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump,"ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7657.CYCN01000021.CDS.30166.30315.rev,ybhT,562.7657,ERS085420_03445,PATRIC,K-mer Search,
fig|562.7657.peg.4185,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7657.CYCN01000032.CDS.11053.12591.rev,emrB_2,562.7657,ERS085420_04113,PATRIC,K-mer Search,
fig|562.7657.peg.3919,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7657.CYCN01000027.CDS.15362.15580.rev,marB,562.7657,ERS085420_03863,PATRIC,K-mer Search,
fig|562.7657.peg.570,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.7657.CYCN01000002.CDS.240764.241996.rev,cmr,562.7657,ERS085420_00563,PATRIC,K-mer Search,
fig|562.7657.peg.2974,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7657.CYCN01000016.CDS.22088.22501.fwd,hns,562.7657,ERS085420_02937,PATRIC,K-mer Search,
fig|562.7657.peg.3275,"antibiotic target protection protein, fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.7657.CYCN01000019.CDS.11293.14787.fwd,mfd,562.7657,ERS085420_03236,CARD,BLAT,98.0
fig|562.7658.peg.3172,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.7658.CYER01000016.CDS.90356.90832.rev,dfrD,562.7658,ERS139202_03097,PATRIC,K-mer Search,
fig|562.7658.peg.1103,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.7658.CYER01000004.CDS.162522.165149.rev,gyrA,562.7658,ERS139202_01088,PATRIC,K-mer Search,
fig|562.7659.peg.2282,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7659.CXZF01000005.CDS.108626.108844.fwd,marB,562.7659,ERS085436_02249,PATRIC,K-mer Search,
fig|562.7659.peg.3393,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7659.CXZF01000010.CDS.79334.80518.rev,emrB_2,562.7659,ERS085436_03334,PATRIC,K-mer Search,
fig|562.7659.peg.3393,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.7659.CXZF01000010.CDS.79334.80518.rev,emrB_2,562.7659,ERS085436_03334,CARD,BLAT,100.0
fig|562.7659.peg.3253,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.7659.CXZF01000009.CDS.96433.96630.fwd,hns_2,562.7659,ERS085436_03188,PATRIC,K-mer Search,
fig|562.7659.peg.1904,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7659.CXZF01000004.CDS.190073.191266.fwd,acrA,562.7659,ERS085436_01890,PATRIC,K-mer Search,
fig|562.7659.peg.1905,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7659.CXZF01000004.CDS.191289.194438.fwd,acrB,562.7659,ERS085436_01891,PATRIC,K-mer Search,
fig|562.7661.peg.227,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7661.CYBL01000001.CDS.244128.245291.fwd,emrK,562.7661,ERS085385_00233,CARD,BLAT,90.0
fig|562.7661.peg.961,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarA,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7661.CYBL01000003.CDS.51614.51742.fwd,marA_1,562.7661,ERS085385_00958,PATRIC,K-mer Search,
fig|562.7661.peg.3316,"antibiotic target replacement protein, sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.7661.CYBL01000019.CDS.270.1109.rev,sulI,562.7661,ERS085385_03243,CARD,BLAT,100.0
fig|562.7661.peg.1927,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7661.CYBL01000006.CDS.198686.201835.rev,acrB,562.7661,ERS085385_01907,PATRIC,K-mer Search,
fig|562.7661.peg.227,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7661.CYBL01000001.CDS.244128.245291.fwd,emrK,562.7661,ERS085385_00233,PATRIC,K-mer Search,
fig|562.7661.peg.4985,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(A)",tetracycline,PATRIC.562.7661.CYBL01000056.CDS.7377.8651.fwd,tetA,562.7661,ERS085385_04856,CARD,BLAT,44.0
fig|562.7662.peg.4907,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7662.CYDH01000104.CDS.5627.5872.rev,strA_1,562.7662,ERS139211_04802,PATRIC,K-mer Search,
fig|562.7662.peg.1488,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.7662.CYDH01000012.CDS.83995.84618.rev,gidB,562.7662,ERS139211_01458,PATRIC,K-mer Search,
fig|562.7662.peg.4909,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7662.CYDH01000104.CDS.6456.6845.rev,strA_2,562.7662,ERS139211_04804,PATRIC,K-mer Search,
fig|562.7662.peg.4935,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.7662.CYDH01000108.CDS.3697.4860.rev,emrK,562.7662,ERS139211_04829,PATRIC,K-mer Search,
fig|562.7662.peg.1973,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7662.CYDH01000017.CDS.50832.53981.rev,acrB,562.7662,ERS139211_01948,PATRIC,K-mer Search,
fig|562.7662.peg.451,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.7662.CYDH01000003.CDS.128773.130521.rev,msbA,562.7662,ERS139211_00436,CARD,BLAT,100.0
fig|562.7662.peg.1448,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.7662.CYDH01000012.CDS.38640.41054.rev,gyrB,562.7662,ERS139211_01417,PATRIC,K-mer Search,
fig|562.7663.peg.4913,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.7663.CYFE01000098.CDS.3989.4849.rev,bla,562.7663,ERS139254_04782,PATRIC,K-mer Search,
fig|562.7663.peg.705,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.7663.CYFE01000005.CDS.51142.53556.fwd,gyrB,562.7663,ERS139254_00698,PATRIC,K-mer Search,
fig|562.7663.peg.3922,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.7663.CYFE01000040.CDS.31805.34909.fwd,acrF,562.7663,ERS139254_03836,PATRIC,K-mer Search,
fig|562.7663.peg.1670,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7663.CYFE01000011.CDS.86493.89642.rev,acrB,562.7663,ERS139254_01650,PATRIC,K-mer Search,
fig|562.7664.peg.4010,antibiotic inactivation enzyme,Class A beta-lactamase (EC 3.5.2.6) => TEM family,"amoxicillin/clavulanic acid, amoxicillin, ampicillin, cephalothin",PATRIC.562.7664.CXZS01000023.CDS.49336.50196.rev,bla,562.7664,ERS085439_03937,PATRIC,K-mer Search,
fig|562.7664.peg.4005,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.7664.CXZS01000023.CDS.46154.46957.rev,neo,562.7664,ERS085439_03932,PATRIC,K-mer Search,
fig|562.7664.peg.1010,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.7664.CXZS01000004.CDS.90941.91789.fwd,folP,562.7664,ERS085439_01014,PATRIC,K-mer Search,
fig|562.7664.peg.4818,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.7664.CXZS01000040.CDS.24132.24443.rev,rpsJ,562.7664,ERS085439_04717,PATRIC,K-mer Search,
fig|562.7664.peg.1991,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7664.CXZS01000007.CDS.241274.244423.rev,acrB,562.7664,ERS085439_01971,PATRIC,K-mer Search,
fig|562.7665.peg.1917,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.7665.CYEY01000009.CDS.41350.44499.fwd,acrB,562.7665,ERS139260_01871,PATRIC,K-mer Search,
fig|562.7665.peg.4918,nan,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.7665.CYEY01000076.CDS.910.1725.fwd,folP2,562.7665,ERS139260_04815,CARD,BLAT,100.0
fig|562.7665.peg.3528,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.7665.CYEY01000025.CDS.52340.52558.fwd,marB,562.7665,ERS139260_03466,PATRIC,K-mer Search,
